Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::allocator<int>::allocator() [135]
[131]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::~allocator() [136]
[132]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::~new_allocator() [132]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [192]
[133]    0.0    0.00    0.00       2         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [133]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [189]
[134]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [134]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [141]
[135]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [135]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [142]
[136]    0.0    0.00    0.00       2         std::allocator<int>::~allocator() [136]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::~new_allocator() [132]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [171]
[137]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [137]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [139]
[138]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [138]
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [109]
                0.00    0.00       2/7           std::allocator<double>::allocator() [105]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector() [153]
[139]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [139]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [138]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
[140]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [140]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [147]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [144]
[141]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [141]
                0.00    0.00       2/2           std::allocator<int>::allocator() [135]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [143]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [145]
[142]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [142]
                0.00    0.00       2/2           std::allocator<int>::~allocator() [136]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [141]
[143]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [143]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector() [158]
[144]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [144]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [141]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [159]
[145]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [145]
                0.00    0.00       2/4           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [126]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [142]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [126]
[146]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [146]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [140]
[147]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [147]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [130]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [168]
[148]    0.0    0.00    0.00       2         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [148]
                0.00    0.00       2/2           int* std::__addressof<int>(int&) [162]
                0.00    0.00       2/2           void std::_Construct<int>(int*) [160]
                0.00    0.00       2/2           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [170]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [29]
[149]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [149]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [150]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [149]
[150]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [150]
                0.00    0.00       2/2           double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [163]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [29]
[151]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_S_use_relocate() [151]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [152]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_S_use_relocate() [151]
[152]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [152]
-----------------------------------------------
                0.00    0.00       1/2           Solver::Solver() [179]
                0.00    0.00       1/2           MatrixCOO::MatrixCOO() [181]
[153]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::vector() [153]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [139]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
[154]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [154]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [155]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [154]
[155]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [155]
                0.00    0.00       2/2           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [164]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
[156]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::_S_use_relocate() [156]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [157]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_use_relocate() [156]
[157]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [157]
-----------------------------------------------
                0.00    0.00       2/2           MatrixCOO::MatrixCOO() [181]
[158]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::vector() [158]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [144]
-----------------------------------------------
                0.00    0.00       2/2           MatrixCOO::~MatrixCOO() [182]
[159]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::~vector() [159]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [119]
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [172]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [145]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [148]
[160]    0.0    0.00    0.00       2         void std::_Construct<int>(int*) [160]
                0.00    0.00       2/9           operator new(unsigned long, void*) [94]
-----------------------------------------------
                0.00    0.00       2/2           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [170]
[161]    0.0    0.00    0.00       2         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [161]
                0.00    0.00       2/2           void std::__fill_a<int*, int>(int*, int*, int const&) [173]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [148]
[162]    0.0    0.00    0.00       2         int* std::__addressof<int>(int&) [162]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [150]
[163]    0.0    0.00    0.00       2         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [163]
                0.00    0.00       6/6           double* std::__niter_base<double*>(double*) [120]
                0.00    0.00       2/2           std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [165]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [155]
[164]    0.0    0.00    0.00       2         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [164]
                0.00    0.00       6/6           int* std::__niter_base<int*>(int*) [121]
                0.00    0.00       2/2           std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [166]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [163]
[165]    0.0    0.00    0.00       2         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [165]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [164]
[166]    0.0    0.00    0.00       2         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [166]
-----------------------------------------------
                0.00    0.00       2/2           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [170]
[167]    0.0    0.00    0.00       2         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [167]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [169]
[168]    0.0    0.00    0.00       2         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [168]
                0.00    0.00       2/2           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [148]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
[169]    0.0    0.00    0.00       2         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [169]
                0.00    0.00       2/2           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [168]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [148]
[170]    0.0    0.00    0.00       2         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [170]
                0.00    0.00       2/499         std::__size_to_integer(unsigned long) [80]
                0.00    0.00       2/2           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [167]
                0.00    0.00       2/2           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [161]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [172]
[171]    0.0    0.00    0.00       2         void std::_Destroy<int*>(int*, int*) [171]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [137]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [159]
[172]    0.0    0.00    0.00       2         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [172]
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [171]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [161]
[173]    0.0    0.00    0.00       2         void std::__fill_a<int*, int>(int*, int*, int const&) [173]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [174]
-----------------------------------------------
                0.00    0.00       2/2           void std::__fill_a<int*, int>(int*, int*, int const&) [173]
[174]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [174]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [195]
[175]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [175]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN14CGSolverSparse5solveERSt6vectorIdSaIdEE [194]
[176]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [176]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[177]    0.0    0.00    0.00       1         CGSolverSparse::CGSolverSparse() [177]
                0.00    0.00       1/1           Solver::Solver() [179]
                0.00    0.00       1/1           MatrixCOO::MatrixCOO() [181]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[178]    0.0    0.00    0.00       1         CGSolverSparse::~CGSolverSparse() [178]
                0.00    0.00       1/1           Solver::~Solver() [180]
                0.00    0.00       1/1           MatrixCOO::~MatrixCOO() [182]
-----------------------------------------------
                0.00    0.00       1/1           CGSolverSparse::CGSolverSparse() [177]
[179]    0.0    0.00    0.00       1         Solver::Solver() [179]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::vector() [153]
-----------------------------------------------
                0.00    0.00       1/1           CGSolverSparse::~CGSolverSparse() [178]
[180]    0.0    0.00    0.00       1         Solver::~Solver() [180]
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::~vector() [113]
-----------------------------------------------
                0.00    0.00       1/1           CGSolverSparse::CGSolverSparse() [177]
[181]    0.0    0.00    0.00       1         MatrixCOO::MatrixCOO() [181]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector() [158]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::vector() [153]
-----------------------------------------------
                0.00    0.00       1/1           CGSolverSparse::~CGSolverSparse() [178]
[182]    0.0    0.00    0.00       1         MatrixCOO::~MatrixCOO() [182]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [159]
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::~vector() [113]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[183]    0.0    0.00    0.00       1         Solver::m() const [183]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[184]    0.0    0.00    0.00       1         Solver::n() const [184]
-----------------------------------------------
                0.00    0.00       1/1           CGSolverSparse::read_matrix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
[185]    0.0    0.00    0.00       1         MatrixCOO::m() const [185]
-----------------------------------------------
                0.00    0.00       1/1           CGSolverSparse::read_matrix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
[186]    0.0    0.00    0.00       1         MatrixCOO::n() const [186]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [189]
[187]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [187]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [188]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [187]
[188]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [188]
                0.00    0.00       1/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [128]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [190]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[189]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [189]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [187]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [134]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [188]
[190]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [190]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
[191]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [191]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[192]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [192]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [133]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [192]
[193]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
                0.00    0.00       2/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [128]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [191]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [175] __static_initialization_and_destruction_0(int, int) [72] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [33] std::vector<int, std::allocator<int> >::_M_default_append(unsigned long)
 [176] __static_initialization_and_destruction_0(int, int) [106] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [157] std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  [24] CGSolverSparse::read_matrix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [137] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [32] std::vector<int, std::allocator<int> >::resize(unsigned long)
   [2] CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [107] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [158] std::vector<int, std::allocator<int> >::vector()
 [177] CGSolverSparse::CGSolverSparse() [122] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [159] std::vector<int, std::allocator<int> >::~vector()
 [178] CGSolverSparse::~CGSolverSparse() [138] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [5] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [15] Solver::init_source_term(double) [108] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [114] void std::_Construct<double>(double*)
 [179] Solver::Solver()       [93] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [160] void std::_Construct<int>(int*)
